"LOCATION","Country","VAR","Variable","IND","Industry","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","CZK","Czech Koruna","6","Millions",,,451135,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","CZK","Czech Koruna","6","Millions",,,547877,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","CZK","Czech Koruna","6","Millions",,,588757,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","CZK","Czech Koruna","6","Millions",,,596977,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","CZK","Czech Koruna","6","Millions",,,594519,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","CZK","Czech Koruna","6","Millions",,,569107,,
"CZE","Czech Republic","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2019","2019","CZK","Czech Koruna","6","Millions",,,614412,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1990","1990","CZK","Czech Koruna","6","Millions",,,651880.3,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991","CZK","Czech Koruna","6","Millions",,,919637.2,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992","CZK","Czech Koruna","6","Millions",,,899291,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993","CZK","Czech Koruna","6","Millions",,,887633,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1994","1994","CZK","Czech Koruna","6","Millions",,,938932,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","CZK","Czech Koruna","6","Millions",,,1157926,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","CZK","Czech Koruna","6","Millions",,,1292393,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","CZK","Czech Koruna","6","Millions",,,1495612,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1998","1998","CZK","Czech Koruna","6","Millions",,,1646986,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1999","1999","CZK","Czech Koruna","6","Millions",,,1658514,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2000","2000","CZK","Czech Koruna","6","Millions",,,1873017,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2001","2001","CZK","Czech Koruna","6","Millions",,,2090722,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2002","2002","CZK","Czech Koruna","6","Millions",,,2078637,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2003","2003","CZK","Czech Koruna","6","Millions",,,2230346,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2004","2004","CZK","Czech Koruna","6","Millions",,,2598706,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2005","2005","CZK","Czech Koruna","6","Millions",,,2808858,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2006","2006","CZK","Czech Koruna","6","Millions",,,3167675,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2007","2007","CZK","Czech Koruna","6","Millions",,,3467652,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2008","2008","CZK","Czech Koruna","6","Millions",,,3472968,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2009","2009","CZK","Czech Koruna","6","Millions",,,2907954,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2010","2010","CZK","Czech Koruna","6","Millions",,,3219509,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2011","2011","CZK","Czech Koruna","6","Millions",,,3513969,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2012","2012","CZK","Czech Koruna","6","Millions",,,3557466,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2013","2013","CZK","Czech Koruna","6","Millions",,,3583091,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2014","2014","CZK","Czech Koruna","6","Millions",,,3970141,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2015","2015","CZK","Czech Koruna","6","Millions",,,4138573,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2016","2016","CZK","Czech Koruna","6","Millions",,,4197076,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2017","2017","CZK","Czech Koruna","6","Millions",,,4519251,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2018","2018","CZK","Czech Koruna","6","Millions",,,4700692,,
"CZE","Czech Republic","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","2019","2019","CZK","Czech Koruna","6","Millions",,,4775461,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1990","1990","EUR","Euro","6","Millions",,,9134.527,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1991","1991","EUR","Euro","6","Millions",,,9165.721,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1992","1992","EUR","Euro","6","Millions",,,8951.244,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1993","1993","EUR","Euro","6","Millions",,,8039.548,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1994","1994","EUR","Euro","6","Millions",,,8645.432,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1995","1995","EUR","Euro","6","Millions",,,10728.099,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1996","1996","EUR","Euro","6","Millions",,,11448.967,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1997","1997","EUR","Euro","6","Millions",,,12627.132,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1998","1998","EUR","Euro","6","Millions",,,12957.461,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","1999","1999","EUR","Euro","6","Millions",,,14145.909,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2000","2000","EUR","Euro","6","Millions",,,15645.847,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2001","2001","EUR","Euro","6","Millions",,,16584.038,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2002","2002","EUR","Euro","6","Millions",,,16334.356,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2003","2003","EUR","Euro","6","Millions",,,16396.686,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2004","2004","EUR","Euro","6","Millions",,,18280.647,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2005","2005","EUR","Euro","6","Millions",,,19802.318,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2006","2006","EUR","Euro","6","Millions",,,22410.803,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2007","2007","EUR","Euro","6","Millions",,,24810.527,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2008","2008","EUR","Euro","6","Millions",,,23076.957,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2009","2009","EUR","Euro","6","Millions",,,19962.514,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2010","2010","EUR","Euro","6","Millions",,,21306.19,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2011","2011","EUR","Euro","6","Millions",,,22433.276,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2012","2012","EUR","Euro","6","Millions",,,22620.704,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2013","2013","EUR","Euro","6","Millions",,,21907.093,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2014","2014","EUR","Euro","6","Millions",,,22857.932,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2015","2015","EUR","Euro","6","Millions",,,24433.069,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2016","2016","EUR","Euro","6","Millions",,,26701.02,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2017","2017","EUR","Euro","6","Millions",,,27894.429,,
"AUT","Austria","GOPS","Gross operating surplus and mixed income","D10T33"," Manufacturing [C]","2018","2018","EUR","Euro","6","Millions",,,28722.056,,
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1991","1991","HUF","Forint","6","Millions",,,1927408,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1992","1992","HUF","Forint","6","Millions",,,1980800,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1993","1993","HUF","Forint","6","Millions",,,2180271,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1994","1994","HUF","Forint","6","Millions",,,2649787,"a","Estimates based on earlier vintages of National Accounts or STAN data.  Notably, SNA93 ISIC Rev. 3 and ISIC Rev. 4 versions of the STAN database (which may incorporate estimates based on old ISIC Rev.2 SNA68 National Accounts for aggregate sectors and, old ISIC Rev.2 industry survey data for manufacturing activities)"
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1995","1995","HUF","Forint","6","Millions",,,3718144,,
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1996","1996","HUF","Forint","6","Millions",,,4584172,,
"HUN","Hungary","PROD","Production (gross output), current prices","D10T33"," Manufacturing [C]","1997","1997","HUF","Forint","6","Millions",,,6191768,,
