"LOCATION","Country","TRANSACT","Transaction","MEASURE","Measure","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","PLN","Zloty","0","Units",,,0.518194,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","PLN","Zloty","0","Units",,,0.664141,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","PLN","Zloty","0","Units",,,0.883057,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","PLN","Zloty","0","Units",,,1.105527,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","PLN","Zloty","0","Units",,,1.286874,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","PLN","Zloty","0","Units",,,1.447029,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","PLN","Zloty","0","Units",,,1.585549,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","PLN","Zloty","0","Units",,,1.662804,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","PLN","Zloty","0","Units",,,1.712203,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","PLN","Zloty","0","Units",,,1.732303,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","PLN","Zloty","0","Units",,,1.665229,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","PLN","Zloty","0","Units",,,1.689248,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","PLN","Zloty","0","Units",,,1.712393,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","PLN","Zloty","0","Units",,,1.805765,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","PLN","Zloty","0","Units",,,1.80171,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","PLN","Zloty","0","Units",,,1.740936,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","PLN","Zloty","0","Units",,,1.758255,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","PLN","Zloty","0","Units",,,1.804517,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","PLN","Zloty","0","Units",,,1.712812,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","PLN","Zloty","0","Units",,,1.714588,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","PLN","Zloty","0","Units",,,1.681601,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","PLN","Zloty","0","Units",,,1.662055,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","PLN","Zloty","0","Units",,,1.67568,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","PLN","Zloty","0","Units",,,1.666995,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","PLN","Zloty","0","Units",,,1.637035,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","PLN","Zloty","0","Units",,,1.666443,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","PLN","Zloty","0","Units",,,1.678056,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","PLN","Zloty","0","Units",,,1.662521,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","PLN","Zloty","0","Units",,,1.682383,,
"POL","Poland","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","PLN","Zloty","0","Units",,,1.775957,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","GBP","Pound Sterling","0","Units",,,0.699327,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","GBP","Pound Sterling","0","Units",,,0.734055,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","GBP","Pound Sterling","0","Units",,,0.74409,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","GBP","Pound Sterling","0","Units",,,0.739028,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","GBP","Pound Sterling","0","Units",,,0.739227,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","GBP","Pound Sterling","0","Units",,,0.7462,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","GBP","Pound Sterling","0","Units",,,0.740712,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","GBP","Pound Sterling","0","Units",,,0.741926,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","GBP","Pound Sterling","0","Units",,,0.759423,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","GBP","Pound Sterling","0","Units",,,0.757593,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","GBP","Pound Sterling","0","Units",,,0.707021,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","GBP","Pound Sterling","0","Units",,,0.690731,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2002","2002","GBP","Pound Sterling","0","Units",,,0.675084,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2003","2003","GBP","Pound Sterling","0","Units",,,0.690908,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2004","2004","GBP","Pound Sterling","0","Units",,,0.674324,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2005","2005","GBP","Pound Sterling","0","Units",,,0.711497,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2006","2006","GBP","Pound Sterling","0","Units",,,0.709708,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2007","2007","GBP","Pound Sterling","0","Units",,,0.72081,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2008","2008","GBP","Pound Sterling","0","Units",,,0.727348,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2009","2009","GBP","Pound Sterling","0","Units",,,0.752317,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2010","2010","GBP","Pound Sterling","0","Units",,,0.742578,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2011","2011","GBP","Pound Sterling","0","Units",,,0.748328,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2012","2012","GBP","Pound Sterling","0","Units",,,0.742583,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2013","2013","GBP","Pound Sterling","0","Units",,,0.750583,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2014","2014","GBP","Pound Sterling","0","Units",,,0.759292,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2015","2015","GBP","Pound Sterling","0","Units",,,0.761803,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2016","2016","GBP","Pound Sterling","0","Units",,,0.752065,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2017","2017","GBP","Pound Sterling","0","Units",,,0.750091,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2018","2018","GBP","Pound Sterling","0","Units",,,0.754476,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2019","2019","GBP","Pound Sterling","0","Units",,,0.747639,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2020","2020","GBP","Pound Sterling","0","Units",,,0.759508,,
"GBR","United Kingdom","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2021","2021","GBP","Pound Sterling","0","Units",,,0.74594,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1990","1990","NZD","New Zealand Dollar","0","Units",,,1.465691,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1991","1991","NZD","New Zealand Dollar","0","Units",,,1.444909,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1992","1992","NZD","New Zealand Dollar","0","Units",,,1.429873,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1993","1993","NZD","New Zealand Dollar","0","Units",,,1.401775,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1994","1994","NZD","New Zealand Dollar","0","Units",,,1.393921,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1995","1995","NZD","New Zealand Dollar","0","Units",,,1.394473,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1996","1996","NZD","New Zealand Dollar","0","Units",,,1.392481,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1997","1997","NZD","New Zealand Dollar","0","Units",,,1.387085,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1998","1998","NZD","New Zealand Dollar","0","Units",,,1.404546,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","1999","1999","NZD","New Zealand Dollar","0","Units",,,1.395137,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2000","2000","NZD","New Zealand Dollar","0","Units",,,1.39832,,
"NZL","New Zealand","PPPP41","Purchasing Power Parities for actual individual consumption","CD","National currency per US dollar","2001","2001","NZD","New Zealand Dollar","0","Units",,,1.396127,,
